sample,iso,elapsed_s,rss_bytes,peak_rss_bytes,handles,threads,cpu_ms,tcp_total,tcp_established,tcp_listen,tcp_close_wait,tcp_time_wait,tcp_other,leech_completed,leech_failed,churn_runs
251,2026-08-22T19:02:18.916Z,7946,20639744,22183936,345,80,35609,1,0,1,0,0,0,502,0,0
252,2026-08-22T19:02:56.684Z,7984,19591168,22183936,324,63,35734,2,1,1,0,0,0,504,0,0
253,2026-08-22T19:03:29.183Z,8016,17264640,22183936,246,37,35906,2,1,1,0,0,0,506,0,0
254,2026-08-22T19:04:10.533Z,8058,16830464,22183936,201,22,36141,2,1,1,0,0,0,508,0,0
255,2026-08-22T19:04:49.964Z,8097,16683008,22183936,228,31,36281,2,1,1,0,0,0,510,0,0
256,2026-08-22T19:05:28.264Z,8135,16334848,22183936,216,27,36422,2,1,1,0,0,0,512,0,0
257,2026-08-22T19:05:58.702Z,8166,17174528,22183936,213,26,36516,2,1,1,0,0,0,514,0,0
258,2026-08-22T19:06:29.118Z,8196,16384000,22183936,219,28,36609,1,0,1,0,0,0,516,0,0
259,2026-08-22T19:06:59.522Z,8227,17362944,22183936,219,28,36750,2,1,1,0,0,0,518,0,0
260,2026-08-22T19:07:29.923Z,8257,16158720,22183936,216,27,36875,2,1,1,0,0,0,520,0,0
261,2026-08-22T19:08:00.352Z,8287,16109568,22183936,210,25,37047,1,0,1,0,0,0,522,0,0
262,2026-08-22T19:08:30.856Z,8318,17625088,22183936,225,30,37125,1,0,1,0,0,0,524,0,0
263,2026-08-22T19:09:01.364Z,8348,17297408,22183936,213,26,37250,1,0,1,0,0,0,526,0,0
264,2026-08-22T19:09:31.823Z,8379,17559552,22183936,222,29,37391,1,0,1,0,0,0,528,0,0
265,2026-08-22T19:10:02.227Z,8409,17465344,22183936,216,27,37484,2,1,1,0,0,0,530,0,0
266,2026-08-22T19:10:32.619Z,8440,16199680,22183936,216,27,37578,1,0,1,0,0,0,532,0,0
267,2026-08-22T19:11:03.103Z,8470,17563648,22183936,222,29,37719,1,0,1,0,0,0,534,0,0
268,2026-08-22T19:11:33.544Z,8501,17657856,22183936,219,28,37766,1,0,1,0,0,0,536,0,0
269,2026-08-22T19:12:03.942Z,8531,17403904,22183936,210,25,37891,2,1,1,0,0,0,538,0,0
270,2026-08-22T19:12:34.379Z,8561,17666048,22183936,219,28,38094,2,1,1,0,0,0,540,0,0
271,2026-08-22T19:13:04.843Z,8592,16093184,22183936,210,25,38344,2,1,1,0,0,0,542,0,0
272,2026-08-22T19:13:35.273Z,8622,17342464,22183936,213,26,38500,2,1,1,0,0,0,544,0,0
273,2026-08-22T19:14:05.690Z,8653,17563648,22183936,216,27,38688,1,0,1,0,0,0,546,0,0
274,2026-08-22T19:14:36.139Z,8683,17498112,22183936,213,26,38828,2,1,1,0,0,0,548,0,0
275,2026-08-22T19:15:06.587Z,8714,17502208,22183936,213,26,38906,1,0,1,0,0,0,550,0,0
276,2026-08-22T19:15:37.066Z,8744,16359424,22183936,216,27,39000,2,1,1,0,0,0,552,0,0
277,2026-08-22T19:16:07.585Z,8775,17448960,22183936,216,27,39109,2,1,1,0,0,0,554,0,0
278,2026-08-22T19:16:38.063Z,8805,17719296,22183936,219,28,39328,2,1,1,0,0,0,556,0,0
279,2026-08-22T19:17:08.558Z,8836,16396288,22183936,216,27,39484,1,0,1,0,0,0,558,0,0
280,2026-08-22T19:17:39.020Z,8866,17481728,22183936,216,27,39578,1,0,1,0,0,0,560,0,0
281,2026-08-22T19:18:09.500Z,8897,16171008,22183936,213,26,39672,2,1,1,0,0,0,562,0,0
282,2026-08-22T19:18:39.962Z,8927,17403904,22183936,216,27,39844,1,0,1,0,0,0,564,0,0
283,2026-08-22T19:19:10.399Z,8957,17457152,22183936,213,26,39953,2,1,1,0,0,0,566,0,0
284,2026-08-22T19:19:40.780Z,8988,16269312,22183936,213,26,40109,1,0,1,0,0,0,568,0,0
285,2026-08-22T19:20:11.232Z,9018,17747968,22183936,225,30,40219,2,1,1,0,0,0,570,0,0
286,2026-08-22T19:20:41.619Z,9049,17592320,22183936,213,26,40359,1,0,1,0,0,0,572,0,0
287,2026-08-22T19:21:12.016Z,9079,17698816,22183936,216,27,40531,1,0,1,0,0,0,574,0,0
288,2026-08-22T19:21:42.374Z,9109,17649664,22183936,213,26,40672,1,0,1,0,0,0,576,0,0
289,2026-08-22T19:22:12.767Z,9140,16433152,22183936,222,29,40766,1,0,1,0,0,0,578,0,0
290,2026-08-22T19:22:43.195Z,9170,17424384,22183936,213,26,40844,1,0,1,0,0,0,580,0,0
291,2026-08-22T19:23:13.617Z,9201,16240640,22183936,213,26,40922,1,0,1,0,0,0,582,0,0
292,2026-08-22T19:23:44.040Z,9231,17448960,22183936,213,26,41016,2,1,1,0,0,0,584,0,0
293,2026-08-22T19:24:14.786Z,9262,19804160,22183936,294,53,41234,2,1,1,0,0,0,586,0,0
294,2026-08-22T19:24:45.754Z,9293,17514496,22183936,255,40,41422,2,1,1,0,0,0,588,0,0
295,2026-08-22T19:25:17.355Z,9324,17604608,22183936,213,26,41641,1,0,1,0,0,0,590,0,0
296,2026-08-22T19:25:56.515Z,9364,16388096,22183936,216,27,41797,2,1,1,0,0,0,592,0,0
297,2026-08-22T19:26:36.353Z,9403,17580032,22183936,213,26,41953,2,1,1,0,0,0,594,0,0
298,2026-08-22T19:27:22.112Z,9449,17375232,22183936,201,22,42062,2,1,1,0,0,0,596,0,0
299,2026-08-22T19:28:00.750Z,9488,17666048,22183936,210,25,42188,2,1,1,0,0,0,598,0,0
300,2026-08-22T19:28:38.120Z,9525,16646144,22183936,219,28,42344,2,1,1,0,0,0,600,0,0
301,2026-08-22T19:29:08.586Z,9556,17670144,22183936,216,27,42594,2,1,1,0,0,0,602,0,0
302,2026-08-22T19:29:39.033Z,9586,17625088,22183936,213,26,42766,2,1,1,0,0,0,604,0,0
303,2026-08-22T19:30:09.468Z,9616,17735680,22183936,213,26,42891,1,0,1,0,0,0,606,0,0
304,2026-08-22T19:30:41.037Z,9648,16404480,22183936,216,27,43078,2,1,1,0,0,0,608,0,0
305,2026-08-22T19:31:19.958Z,9687,16527360,22183936,219,28,43297,2,1,1,0,0,0,610,0,0
306,2026-08-22T19:31:58.887Z,9726,17653760,22183936,216,27,43578,2,1,1,0,0,0,612,0,0
307,2026-08-22T19:32:37.952Z,9765,18882560,22183936,258,41,43766,1,0,1,0,0,0,614,0,0
308,2026-08-22T19:33:08.463Z,9795,17764352,22183936,213,26,43906,1,0,1,0,0,0,616,0,0
309,2026-08-22T19:33:39.226Z,9826,16318464,22183936,213,26,44047,1,0,1,0,0,0,618,0,0
310,2026-08-22T19:34:10.988Z,9858,17641472,22183936,216,27,44281,2,1,1,0,0,0,620,0,0
311,2026-08-22T19:34:49.831Z,9897,17719296,22183936,216,27,44484,2,1,1,0,0,0,622,0,0
312,2026-08-22T19:35:29.863Z,9937,17793024,22183936,216,27,44609,2,1,1,0,0,0,624,0,0
313,2026-08-22T19:36:15.847Z,9983,16240640,22183936,201,22,44781,2,1,1,0,0,0,626,0,0
314,2026-08-22T19:36:54.213Z,10021,16744448,22183936,228,31,45047,2,1,1,0,0,0,628,0,0
315,2026-08-22T19:37:31.552Z,10059,17866752,22183936,213,26,45172,2,1,1,0,0,0,630,0,0
316,2026-08-22T19:38:02.122Z,10089,18096128,22183936,216,27,45484,2,1,1,0,0,0,632,0,0
317,2026-08-22T19:38:33.036Z,10120,16568320,22183936,219,28,45672,1,0,1,0,0,0,634,0,0
318,2026-08-22T19:39:04.641Z,10152,17846272,22183936,216,27,45906,2,1,1,0,0,0,636,0,0
319,2026-08-22T19:39:43.765Z,10191,16592896,22183936,219,28,46078,2,1,1,0,0,0,638,0,0
320,2026-08-22T19:40:22.512Z,10229,17887232,22183936,216,27,46250,2,1,1,0,0,0,640,0,0
321,2026-08-22T19:41:01.305Z,10268,18096128,22183936,216,27,46406,2,1,1,0,0,0,642,0,0
322,2026-08-22T19:41:40.214Z,10307,16474112,22183936,213,26,46547,2,1,1,0,0,0,644,0,0
323,2026-08-22T19:42:20.666Z,10348,17563648,22183936,201,22,46688,2,1,1,0,0,0,646,0,0
324,2026-08-22T19:42:58.793Z,10386,18259968,22183936,219,28,46844,2,1,1,0,0,0,648,0,0
325,2026-08-22T19:43:29.256Z,10416,18427904,22183936,222,29,47062,2,1,1,0,0,0,650,0,0
326,2026-08-22T19:43:59.700Z,10447,18149376,22183936,213,26,47156,1,0,1,0,0,0,652,0,0
327,2026-08-22T19:44:30.068Z,10477,18153472,22183936,213,26,47281,1,0,1,0,0,0,654,0,0
328,2026-08-22T19:45:00.512Z,10507,16752640,22183936,219,28,47391,2,1,1,0,0,0,656,0,0
329,2026-08-22T19:45:30.969Z,10538,16666624,22183936,216,27,47609,1,0,1,0,0,0,658,0,0
330,2026-08-22T19:46:01.400Z,10568,18096128,22183936,216,27,47766,2,1,1,0,0,0,660,0,0
331,2026-08-22T19:46:31.863Z,10599,18173952,22183936,213,26,47953,2,1,1,0,0,0,662,0,0
332,2026-08-22T19:47:02.532Z,10629,16482304,22183936,213,26,48094,1,0,1,0,0,0,664,0,0
333,2026-08-22T19:47:33.176Z,10660,18116608,22183936,216,27,48266,2,1,1,0,0,0,666,0,0
334,2026-08-22T19:48:03.884Z,10691,16494592,22183936,213,26,48516,2,1,1,0,0,0,668,0,0
335,2026-08-22T19:48:35.563Z,10723,18022400,22183936,216,27,48672,2,1,1,0,0,0,670,0,0
336,2026-08-22T19:49:16.127Z,10763,17825792,22183936,204,23,48797,3,2,1,0,0,0,672,0,0
337,2026-08-22T19:49:55.476Z,10802,18173952,22183936,213,26,48984,2,1,1,0,0,0,674,0,0
338,2026-08-22T19:50:33.278Z,10840,18087936,22183936,210,25,49141,2,1,1,0,0,0,676,0,0
339,2026-08-22T19:51:04.900Z,10872,18157568,22183936,213,26,49391,2,1,1,0,0,0,678,0,0
340,2026-08-22T19:51:43.506Z,10910,18161664,22183936,213,26,49578,2,1,1,0,0,0,680,0,0
341,2026-08-22T19:52:22.767Z,10950,16617472,22183936,213,26,49766,2,1,1,0,0,0,682,0,0
342,2026-08-22T19:53:03.258Z,10990,17776640,22183936,201,22,49922,2,1,1,0,0,0,684,0,0
343,2026-08-22T19:53:43.626Z,11031,16265216,22183936,201,22,50094,2,1,1,0,0,0,686,0,0
344,2026-08-22T19:54:22.122Z,11069,17985536,22183936,213,26,50344,2,1,1,0,0,0,688,0,0
345,2026-08-22T19:54:59.807Z,11107,18165760,22183936,213,26,50562,2,1,1,0,0,0,690,0,0
346,2026-08-22T19:55:30.296Z,11137,17920000,22183936,216,27,50703,2,1,1,0,0,0,692,0,0
347,2026-08-22T19:56:00.833Z,11168,16646144,22183936,213,26,50812,2,1,1,0,0,0,694,0,0
348,2026-08-22T19:56:31.332Z,11198,17928192,22183936,213,26,50906,2,1,1,0,0,0,696,0,0
349,2026-08-22T19:57:01.809Z,11229,18161664,22183936,213,26,51000,2,1,1,0,0,0,698,0,0
350,2026-08-22T19:57:32.248Z,11259,16863232,22183936,213,26,51172,1,0,1,0,0,0,700,0,0
351,2026-08-22T19:58:02.691Z,11290,16777216,22183936,218,29,51266,2,1,1,0,0,0,702,0,0
352,2026-08-22T19:58:33.036Z,11320,18247680,22183936,213,26,51391,2,1,1,0,0,0,704,0,0
353,2026-08-22T19:59:03.490Z,11350,18337792,22183936,213,26,51594,2,1,1,0,0,0,706,0,0
354,2026-08-22T19:59:33.856Z,11381,16650240,22183936,216,27,51766,2,1,1,0,0,0,708,0,0
355,2026-08-22T20:00:04.269Z,11411,16822272,22183936,219,28,51922,2,0,1,0,0,1,710,0,0
356,2026-08-22T20:00:34.619Z,11442,16486400,22183936,213,26,52125,2,1,1,0,0,0,712,0,0
357,2026-08-22T20:01:05.022Z,11472,17985536,22183936,213,26,52328,2,1,1,0,0,0,714,0,0
358,2026-08-22T20:01:35.425Z,11502,16564224,22183936,213,26,52469,2,1,1,0,0,0,716,0,0
359,2026-08-22T20:02:05.833Z,11533,18112512,22183936,216,27,52578,1,0,1,0,0,0,718,0,0
360,2026-08-22T20:02:36.189Z,11563,18251776,22183936,219,28,52703,2,1,1,0,0,0,720,0,0
361,2026-08-22T20:03:06.584Z,11594,18190336,22183936,216,27,52922,2,1,1,0,0,0,722,0,0
362,2026-08-22T20:03:37.025Z,11624,18038784,22183936,210,25,53078,2,1,1,0,0,0,724,0,0
363,2026-08-22T20:04:07.420Z,11654,16887808,22183936,219,28,53203,2,1,1,0,0,0,726,0,0
364,2026-08-22T20:04:37.734Z,11685,18124800,22183936,213,26,53328,1,0,1,0,0,0,728,0,0
365,2026-08-22T20:05:08.144Z,11715,18321408,22183936,219,28,53453,1,0,1,0,0,0,730,0,0
366,2026-08-22T20:05:38.547Z,11745,18128896,22183936,213,26,53688,1,0,1,0,0,0,732,0,0
367,2026-08-22T20:06:08.959Z,11776,18132992,22183936,213,26,53797,2,1,1,0,0,0,734,0,0
368,2026-08-22T20:06:39.302Z,11806,16871424,22183936,216,27,53969,1,0,1,0,0,0,736,0,0
369,2026-08-22T20:07:09.625Z,11837,18128896,22183936,213,26,54125,1,0,1,0,0,0,738,0,0
370,2026-08-22T20:07:40.023Z,11867,18403328,22183936,213,26,54234,1,0,1,0,0,0,740,0,0
371,2026-08-22T20:08:10.348Z,11897,17203200,22183936,225,30,54406,2,1,1,0,0,0,742,0,0
372,2026-08-22T20:08:40.829Z,11928,16642048,22183936,213,26,54469,2,1,1,0,0,0,744,0,0
373,2026-08-22T20:09:11.262Z,11958,18407424,22183936,219,28,54609,1,0,1,0,0,0,746,0,0
374,2026-08-22T20:09:41.761Z,11989,18497536,22183936,216,27,54766,2,0,1,0,0,1,748,0,0
375,2026-08-22T20:10:12.158Z,12019,18427904,22183936,213,26,54906,2,1,1,0,0,0,750,0,0
376,2026-08-22T20:10:42.600Z,12050,18350080,22183936,210,25,55078,2,1,1,0,0,0,752,0,0
377,2026-08-22T20:11:13.038Z,12080,18731008,22183936,213,26,55219,2,1,1,0,0,0,754,0,0
378,2026-08-22T20:11:43.410Z,12110,18821120,22183936,216,27,55297,2,1,1,0,0,0,756,0,0
379,2026-08-22T20:12:13.840Z,12141,18722816,22183936,213,26,55453,1,0,1,0,0,0,758,0,0
380,2026-08-22T20:12:44.145Z,12171,18726912,22183936,213,26,55688,1,0,1,0,0,0,760,0,0
381,2026-08-22T20:13:14.500Z,12201,18808832,22183936,216,27,55844,1,0,1,0,0,0,762,0,0
382,2026-08-22T20:13:44.952Z,12232,16793600,22183936,210,25,56031,2,1,1,0,0,0,764,0,0
383,2026-08-22T20:14:15.380Z,12262,16756736,22183936,216,27,56172,1,0,1,0,0,0,766,0,0
384,2026-08-22T20:14:45.794Z,12293,18419712,22183936,216,27,56344,1,0,1,0,0,0,768,0,0
385,2026-08-22T20:15:16.228Z,12323,18411520,22183936,213,26,56438,2,1,1,0,0,0,770,0,0
386,2026-08-22T20:15:46.679Z,12354,18423808,22183936,213,26,56594,2,1,1,0,0,0,772,0,0
387,2026-08-22T20:16:17.009Z,12384,16760832,22183936,216,27,56766,2,1,1,0,0,0,774,0,0
388,2026-08-22T20:16:47.414Z,12414,18472960,22183936,216,27,56953,2,1,1,0,0,0,776,0,0
389,2026-08-22T20:17:17.892Z,12445,18534400,22183936,216,27,57172,2,1,1,0,0,0,778,0,0
390,2026-08-22T20:17:48.231Z,12475,18812928,22183936,213,26,57312,2,1,1,0,0,0,780,0,0
391,2026-08-22T20:18:18.678Z,12506,18821120,22183936,213,26,57500,1,0,1,0,0,0,782,0,0
392,2026-08-22T20:18:49.098Z,12536,16965632,22183936,219,28,57734,1,0,1,0,0,0,784,0,0
393,2026-08-22T20:19:19.547Z,12566,18419712,22183936,213,26,57812,1,0,1,0,0,0,786,0,0
394,2026-08-22T20:19:49.876Z,12597,18493440,22183936,213,26,58000,1,0,1,0,0,0,788,0,0
395,2026-08-22T20:20:20.198Z,12627,18489344,22183936,213,26,58156,2,1,1,0,0,0,790,0,0
396,2026-08-22T20:20:50.611Z,12658,17932288,22183936,222,29,58328,1,0,1,0,0,0,792,0,0
397,2026-08-22T20:21:21.021Z,12688,18866176,22183936,219,28,58531,2,1,1,0,0,0,794,0,0
398,2026-08-22T20:21:51.535Z,12718,18616320,22183936,210,25,58688,1,0,1,0,0,0,796,0,0
399,2026-08-22T20:22:21.947Z,12749,18833408,22183936,213,26,58812,1,0,1,0,0,0,798,0,0
400,2026-08-22T20:22:52.368Z,12779,16707584,22183936,213,26,58953,1,0,1,0,0,0,800,0,0
401,2026-08-22T20:23:22.770Z,12810,18436096,22183936,213,26,59109,1,0,1,0,0,0,802,0,0
402,2026-08-22T20:23:53.249Z,12840,18399232,22183936,210,25,59234,2,1,1,0,0,0,804,0,0
403,2026-08-22T20:24:23.566Z,12870,16936960,22183936,219,28,59406,2,1,1,0,0,0,806,0,0
404,2026-08-22T20:24:54.060Z,12901,18534400,22183936,216,27,59547,1,0,1,0,0,0,808,0,0
405,2026-08-22T20:25:24.553Z,12931,18632704,22183936,216,27,59703,2,1,1,0,0,0,810,0,0
406,2026-08-22T20:25:55.023Z,12962,17616896,22183936,213,26,59844,2,1,1,0,0,0,812,0,0
407,2026-08-22T20:26:25.472Z,12992,16883712,22183936,216,27,60016,1,0,1,0,0,0,814,0,0
408,2026-08-22T20:26:55.902Z,13023,18546688,22183936,216,27,60094,2,1,1,0,0,0,816,0,0
409,2026-08-22T20:27:26.415Z,13053,18563072,22183936,216,27,60188,1,0,1,0,0,0,818,0,0
410,2026-08-22T20:27:56.818Z,13084,18563072,22183936,213,26,60266,1,0,1,0,0,0,820,0,0
411,2026-08-22T20:28:27.219Z,13114,18792448,22183936,213,26,60375,1,0,1,0,0,0,822,0,0
412,2026-08-22T20:28:57.593Z,13144,16748544,22183936,216,27,60469,2,1,1,0,0,0,824,0,0
413,2026-08-22T20:29:27.952Z,13175,18448384,22183936,213,26,60641,1,0,1,0,0,0,826,0,0
414,2026-08-22T20:29:58.248Z,13205,18546688,22183936,213,26,60750,2,1,1,0,0,0,828,0,0
415,2026-08-22T20:30:28.613Z,13236,18636800,22183936,216,27,60859,2,1,1,0,0,0,830,0,0
416,2026-08-22T20:30:58.945Z,13266,18640896,22183936,216,27,60938,1,0,1,0,0,0,832,0,0
417,2026-08-22T20:31:29.341Z,13296,18550784,22183936,213,26,61109,2,1,1,0,0,0,834,0,0
418,2026-08-22T20:31:59.739Z,13327,18665472,22183936,216,27,61312,2,1,1,0,0,0,836,0,0
419,2026-08-22T20:32:30.066Z,13357,18751488,22183936,219,28,61484,2,1,1,0,0,0,838,0,0
420,2026-08-22T20:33:00.565Z,13387,18497536,22183936,210,25,61625,2,1,1,0,0,0,840,0,0
421,2026-08-22T20:33:30.975Z,13418,18702336,22183936,210,25,61750,2,1,1,0,0,0,842,0,0
422,2026-08-22T20:34:01.383Z,13448,18788352,22183936,213,26,61891,2,1,1,0,0,0,844,0,0
423,2026-08-22T20:34:31.830Z,13479,16986112,22183936,213,26,61938,1,0,1,0,0,0,846,0,0
424,2026-08-22T20:35:02.217Z,13509,18829312,22183936,222,29,62078,1,0,1,0,0,0,848,0,0
425,2026-08-22T20:35:32.631Z,13540,18407424,22183936,213,26,62219,1,0,1,0,0,0,850,0,0
426,2026-08-22T20:36:02.977Z,13570,19075072,22183936,213,26,62328,1,0,1,0,0,0,852,0,0
427,2026-08-22T20:36:33.323Z,13600,16838656,22183936,216,27,62484,2,1,1,0,0,0,854,0,0
428,2026-08-22T20:37:03.730Z,13631,18214912,22183936,213,26,62625,2,1,1,0,0,0,856,0,0
429,2026-08-22T20:37:34.107Z,13661,16543744,22183936,213,26,62688,1,0,1,0,0,0,858,0,0
430,2026-08-22T20:38:04.540Z,13691,18616320,22183936,213,26,62766,1,0,1,0,0,0,860,0,0
431,2026-08-22T20:38:34.972Z,13722,18771968,22183936,216,27,62875,2,1,1,0,0,0,862,0,0
432,2026-08-22T20:39:05.476Z,13752,18972672,22183936,213,26,62984,1,0,1,0,0,0,864,0,0
433,2026-08-22T20:39:35.811Z,13783,19144704,22183936,219,28,63203,1,0,1,0,0,0,866,0,0
434,2026-08-22T20:40:06.226Z,13813,16691200,22183936,210,25,63312,1,0,1,0,0,0,868,0,0
435,2026-08-22T20:40:36.570Z,13843,18837504,22183936,213,26,63438,1,0,1,0,0,0,870,0,0
436,2026-08-22T20:41:06.912Z,13874,18825216,22183936,216,27,63500,2,1,1,0,0,0,872,0,0
437,2026-08-22T20:41:37.380Z,13904,18984960,22183936,219,28,63672,2,1,1,0,0,0,874,0,0
438,2026-08-22T20:42:07.890Z,13935,19005440,22183936,213,26,63828,1,0,1,0,0,0,876,0,0
439,2026-08-22T20:42:38.254Z,13965,19013632,22183936,213,26,64000,1,0,1,0,0,0,878,0,0
440,2026-08-22T20:43:08.647Z,13996,18980864,22183936,210,25,64188,1,0,1,0,0,0,880,0,0
441,2026-08-22T20:43:39.066Z,14026,19169280,22183936,216,27,64328,2,1,1,0,0,0,882,0,0
442,2026-08-22T20:44:09.518Z,14056,19169280,22183936,216,27,64406,1,0,1,0,0,0,884,0,0
443,2026-08-22T20:44:39.884Z,14087,19066880,22183936,213,26,64516,1,0,1,0,0,0,886,0,0
444,2026-08-22T20:45:10.257Z,14117,17248256,22183936,216,27,64719,2,1,1,0,0,0,888,0,0
445,2026-08-22T20:45:40.617Z,14147,16728064,22183936,213,26,64891,1,0,1,0,0,0,890,0,0
446,2026-08-22T20:46:10.937Z,14178,18796544,22183936,213,26,64969,2,1,1,0,0,0,892,0,0
447,2026-08-22T20:46:41.346Z,14208,19390464,22183936,216,27,65141,1,0,1,0,0,0,894,0,0
448,2026-08-22T20:47:11.693Z,14239,19632128,22183936,222,29,65281,1,0,1,0,0,0,896,0,0
449,2026-08-22T20:47:42.008Z,14269,19464192,22183936,216,27,65453,2,1,1,0,0,0,898,0,0
450,2026-08-22T20:48:12.379Z,14299,19644416,22183936,222,29,65609,1,0,1,0,0,0,900,0,0
451,2026-08-22T20:48:42.850Z,14330,19394560,22183936,213,26,65734,1,0,1,0,0,0,902,0,0
452,2026-08-22T20:49:13.355Z,14360,19484672,22183936,216,27,65875,2,1,1,0,0,0,904,0,0
453,2026-08-22T20:49:43.763Z,14391,19562496,22183936,219,28,66094,1,0,1,0,0,0,906,0,0
454,2026-08-22T20:50:14.179Z,14421,19492864,22183936,210,25,66250,1,0,1,0,0,0,908,0,0
455,2026-08-22T20:50:44.524Z,14451,19709952,22183936,216,27,66359,1,0,1,0,0,0,910,0,0
456,2026-08-22T20:51:14.934Z,14482,16818176,22183936,216,27,66453,2,1,1,0,0,0,912,0,0
457,2026-08-22T20:51:45.241Z,14512,18964480,22183936,216,27,66547,1,0,1,0,0,0,914,0,0
458,2026-08-22T20:52:15.722Z,14543,19116032,22183936,216,27,66656,2,1,1,0,0,0,916,0,0
459,2026-08-22T20:52:46.097Z,14573,19353600,22183936,213,26,66844,2,1,1,0,0,0,918,0,0
460,2026-08-22T20:53:16.476Z,14603,19423232,22183936,216,27,67016,1,0,1,0,0,0,920,0,0
461,2026-08-22T20:53:46.904Z,14634,19435520,22183936,216,27,67156,2,1,1,0,0,0,922,0,0
462,2026-08-22T20:54:17.200Z,14664,19611648,22183936,222,29,67203,1,0,1,0,0,0,924,0,0
463,2026-08-22T20:54:47.651Z,14695,19353600,22183936,213,26,67297,1,0,1,0,0,0,926,0,0
464,2026-08-22T20:55:18.033Z,14725,16896000,22183936,219,28,67453,2,1,1,0,0,0,928,0,0
465,2026-08-22T20:55:48.431Z,14755,18923520,22183936,216,27,67578,2,1,1,0,0,0,930,0,0
466,2026-08-22T20:56:18.839Z,14786,19279872,22183936,216,27,67672,2,1,1,0,0,0,932,0,0
467,2026-08-22T20:56:49.157Z,14816,19222528,22183936,213,26,67844,1,0,1,0,0,0,934,0,0
468,2026-08-22T20:57:19.560Z,14846,19140608,22183936,210,25,68016,2,1,1,0,0,0,936,0,0
469,2026-08-22T20:57:49.877Z,14877,19226624,22183936,213,26,68188,1,0,1,0,0,0,938,0,0
470,2026-08-22T20:58:20.200Z,14907,19288064,22183936,213,26,68406,2,1,1,0,0,0,940,0,0
471,2026-08-22T20:58:50.600Z,14937,19386368,22183936,216,27,68547,1,0,1,0,0,0,942,0,0
472,2026-08-22T20:59:21.049Z,14968,19296256,22183936,213,26,68719,1,0,1,0,0,0,944,0,0
473,2026-08-22T20:59:51.360Z,14998,19341312,22183936,213,26,68922,1,0,1,0,0,0,946,0,0
474,2026-08-22T21:00:21.749Z,15029,17543168,22183936,219,28,69109,1,0,1,0,0,0,948,0,0
475,2026-08-22T21:00:52.083Z,15059,17117184,22183936,222,29,69250,1,0,1,0,0,0,950,0,0
476,2026-08-22T21:01:22.475Z,15089,18882560,22183936,210,25,69375,1,0,1,0,0,0,952,0,0
477,2026-08-22T21:01:52.838Z,15120,19189760,22183936,216,27,69516,2,1,1,0,0,0,954,0,0
478,2026-08-22T21:02:23.264Z,15150,19390464,22183936,216,27,69719,2,1,1,0,0,0,956,0,0
479,2026-08-22T21:02:53.721Z,15181,19312640,22183936,213,26,69859,2,1,1,0,0,0,958,0,0
480,2026-08-22T21:03:24.125Z,15211,19582976,22183936,222,29,69984,2,1,1,0,0,0,960,0,0
481,2026-08-22T21:03:54.547Z,15241,19390464,22183936,216,27,70078,2,1,1,0,0,0,962,0,0
482,2026-08-22T21:04:24.952Z,15272,19398656,22183936,216,27,70234,1,0,1,0,0,0,964,0,0
483,2026-08-22T21:04:55.295Z,15302,19496960,22183936,219,28,70297,1,0,1,0,0,0,966,0,0
484,2026-08-22T21:05:25.632Z,15332,17035264,22183936,219,28,70438,2,1,1,0,0,0,968,0,0
485,2026-08-22T21:05:56.082Z,15363,19066880,22183936,216,27,70594,2,1,1,0,0,0,970,0,0
486,2026-08-22T21:06:26.546Z,15393,18915328,22183936,216,27,70750,2,1,1,0,0,0,972,0,0
487,2026-08-22T21:06:57.008Z,15424,19259392,22183936,213,26,70922,1,0,1,0,0,0,974,0,0
488,2026-08-22T21:07:27.513Z,15454,19283968,22183936,213,26,70984,1,0,1,0,0,0,976,0,0
489,2026-08-22T21:07:57.914Z,15485,19546112,22183936,219,28,71094,1,0,1,0,0,0,978,0,0
490,2026-08-22T21:08:28.315Z,15515,19369984,22183936,213,26,71250,2,1,1,0,0,0,980,0,0
491,2026-08-22T21:08:58.739Z,15546,19443712,22183936,216,27,71406,1,0,1,0,0,0,982,0,0
492,2026-08-22T21:09:29.064Z,15576,19275776,22183936,211,25,71469,1,0,1,0,0,0,984,0,0
493,2026-08-22T21:09:59.594Z,15606,17473536,22183936,219,28,71594,2,1,1,0,0,0,986,0,0
494,2026-08-22T21:10:30.052Z,15637,19058688,22183936,213,26,71703,1,0,1,0,0,0,988,0,0
495,2026-08-22T21:11:00.394Z,15667,19189760,22183936,216,27,71719,1,0,1,0,0,0,990,0,0
496,2026-08-22T21:11:30.796Z,15698,19886080,22183936,228,31,71891,2,1,1,0,0,0,992,0,0
497,2026-08-22T21:12:01.215Z,15728,19636224,22183936,219,28,71969,1,0,1,0,0,0,994,0,0
498,2026-08-22T21:12:31.634Z,15758,19812352,22183936,219,28,72094,2,1,1,0,0,0,996,0,0
499,2026-08-22T21:13:02.070Z,15789,19730432,22183936,216,27,72188,1,0,1,0,0,0,998,0,0
500,2026-08-22T21:13:32.415Z,15819,19988480,22183936,225,30,72422,2,1,1,0,0,0,1000,0,0
501,2026-08-22T21:14:02.730Z,15850,19636224,22183936,213,26,72609,1,0,1,0,0,0,1002,0,0
502,2026-08-22T21:14:33.100Z,15880,19636224,22183936,213,26,72703,1,0,1,0,0,0,1004,0,0
